ElapsedTime(s)	55	EstimatedLatency(ms)	N/A	Trials	64
ElapsedTime(s)	110	EstimatedLatency(ms)	N/A	Trials	128
ElapsedTime(s)	142	EstimatedLatency(ms)	N/A	Trials	192
ElapsedTime(s)	183	EstimatedLatency(ms)	N/A	Trials	256
ElapsedTime(s)	197	EstimatedLatency(ms)	N/A	Trials	320
ElapsedTime(s)	242	EstimatedLatency(ms)	N/A	Trials	384
ElapsedTime(s)	294	EstimatedLatency(ms)	N/A	Trials	448
ElapsedTime(s)	327	EstimatedLatency(ms)	N/A	Trials	512
ElapsedTime(s)	377	EstimatedLatency(ms)	N/A	Trials	576
ElapsedTime(s)	423	EstimatedLatency(ms)	N/A	Trials	640
ElapsedTime(s)	465	EstimatedLatency(ms)	N/A	Trials	704
ElapsedTime(s)	521	EstimatedLatency(ms)	N/A	Trials	768
ElapsedTime(s)	555	EstimatedLatency(ms)	N/A	Trials	832
ElapsedTime(s)	599	EstimatedLatency(ms)	N/A	Trials	896
ElapsedTime(s)	666	EstimatedLatency(ms)	N/A	Trials	960
ElapsedTime(s)	714	EstimatedLatency(ms)	N/A	Trials	1024
ElapsedTime(s)	846	EstimatedLatency(ms)	N/A	Trials	1088
ElapsedTime(s)	900	EstimatedLatency(ms)	N/A	Trials	1152
ElapsedTime(s)	931	EstimatedLatency(ms)	N/A	Trials	1176
ElapsedTime(s)	990	EstimatedLatency(ms)	N/A	Trials	1240
ElapsedTime(s)	1040	EstimatedLatency(ms)	N/A	Trials	1304
ElapsedTime(s)	1081	EstimatedLatency(ms)	N/A	Trials	1368
ElapsedTime(s)	1128	EstimatedLatency(ms)	N/A	Trials	1432
ElapsedTime(s)	1175	EstimatedLatency(ms)	N/A	Trials	1496
ElapsedTime(s)	1297	EstimatedLatency(ms)	N/A	Trials	1560
ElapsedTime(s)	1347	EstimatedLatency(ms)	N/A	Trials	1624
ElapsedTime(s)	1411	EstimatedLatency(ms)	N/A	Trials	1688
ElapsedTime(s)	1542	EstimatedLatency(ms)	N/A	Trials	1752
ElapsedTime(s)	1600	EstimatedLatency(ms)	N/A	Trials	1816
ElapsedTime(s)	1640	EstimatedLatency(ms)	N/A	Trials	1880
ElapsedTime(s)	1680	EstimatedLatency(ms)	N/A	Trials	1944
ElapsedTime(s)	1739	EstimatedLatency(ms)	N/A	Trials	2008
ElapsedTime(s)	1860	EstimatedLatency(ms)	N/A	Trials	2072
ElapsedTime(s)	1903	EstimatedLatency(ms)	N/A	Trials	2136
ElapsedTime(s)	1952	EstimatedLatency(ms)	N/A	Trials	2200
ElapsedTime(s)	2079	EstimatedLatency(ms)	N/A	Trials	2264
ElapsedTime(s)	2139	EstimatedLatency(ms)	N/A	Trials	2328
ElapsedTime(s)	2200	EstimatedLatency(ms)	N/A	Trials	2392
ElapsedTime(s)	2240	EstimatedLatency(ms)	N/A	Trials	2456
ElapsedTime(s)	2280	EstimatedLatency(ms)	N/A	Trials	2520
ElapsedTime(s)	2328	EstimatedLatency(ms)	N/A	Trials	2584
ElapsedTime(s)	2388	EstimatedLatency(ms)	N/A	Trials	2648
ElapsedTime(s)	2426	EstimatedLatency(ms)	N/A	Trials	2712
ElapsedTime(s)	2542	EstimatedLatency(ms)	N/A	Trials	2776
ElapsedTime(s)	2579	EstimatedLatency(ms)	N/A	Trials	2840
ElapsedTime(s)	2638	EstimatedLatency(ms)	N/A	Trials	2904
ElapsedTime(s)	2772	EstimatedLatency(ms)	N/A	Trials	2968
ElapsedTime(s)	2827	EstimatedLatency(ms)	N/A	Trials	3032
ElapsedTime(s)	2874	EstimatedLatency(ms)	N/A	Trials	3096
ElapsedTime(s)	2935	EstimatedLatency(ms)	N/A	Trials	3160
ElapsedTime(s)	2977	EstimatedLatency(ms)	N/A	Trials	3224
ElapsedTime(s)	3041	EstimatedLatency(ms)	N/A	Trials	3288
ElapsedTime(s)	3080	EstimatedLatency(ms)	N/A	Trials	3352
ElapsedTime(s)	3139	EstimatedLatency(ms)	N/A	Trials	3416
ElapsedTime(s)	3189	EstimatedLatency(ms)	N/A	Trials	3480
ElapsedTime(s)	3228	EstimatedLatency(ms)	N/A	Trials	3544
ElapsedTime(s)	3273	EstimatedLatency(ms)	N/A	Trials	3608
ElapsedTime(s)	3325	EstimatedLatency(ms)	N/A	Trials	3672
ElapsedTime(s)	3366	EstimatedLatency(ms)	N/A	Trials	3736
ElapsedTime(s)	3501	EstimatedLatency(ms)	N/A	Trials	3800
ElapsedTime(s)	3561	EstimatedLatency(ms)	N/A	Trials	3864
ElapsedTime(s)	3600	EstimatedLatency(ms)	N/A	Trials	3928
ElapsedTime(s)	3728	EstimatedLatency(ms)	N/A	Trials	3992
ElapsedTime(s)	3769	EstimatedLatency(ms)	N/A	Trials	4056
ElapsedTime(s)	3809	EstimatedLatency(ms)	N/A	Trials	4120
ElapsedTime(s)	3858	EstimatedLatency(ms)	N/A	Trials	4184
ElapsedTime(s)	3904	EstimatedLatency(ms)	N/A	Trials	4248
ElapsedTime(s)	3962	EstimatedLatency(ms)	N/A	Trials	4312
ElapsedTime(s)	4093	EstimatedLatency(ms)	N/A	Trials	4376
ElapsedTime(s)	4134	EstimatedLatency(ms)	N/A	Trials	4440
ElapsedTime(s)	4191	EstimatedLatency(ms)	N/A	Trials	4504
ElapsedTime(s)	4230	EstimatedLatency(ms)	N/A	Trials	4568
ElapsedTime(s)	4351	EstimatedLatency(ms)	N/A	Trials	4632
ElapsedTime(s)	4414	EstimatedLatency(ms)	N/A	Trials	4696
ElapsedTime(s)	4454	EstimatedLatency(ms)	N/A	Trials	4760
ElapsedTime(s)	4511	EstimatedLatency(ms)	N/A	Trials	4824
ElapsedTime(s)	4566	EstimatedLatency(ms)	N/A	Trials	4888
ElapsedTime(s)	4612	EstimatedLatency(ms)	N/A	Trials	4952
ElapsedTime(s)	4672	EstimatedLatency(ms)	N/A	Trials	5016
ElapsedTime(s)	4708	EstimatedLatency(ms)	N/A	Trials	5080
ElapsedTime(s)	4844	EstimatedLatency(ms)	N/A	Trials	5144
ElapsedTime(s)	4903	EstimatedLatency(ms)	N/A	Trials	5208
ElapsedTime(s)	4960	EstimatedLatency(ms)	N/A	Trials	5272
ElapsedTime(s)	4999	EstimatedLatency(ms)	N/A	Trials	5336
ElapsedTime(s)	5042	EstimatedLatency(ms)	N/A	Trials	5400
ElapsedTime(s)	5083	EstimatedLatency(ms)	N/A	Trials	5464
ElapsedTime(s)	5124	EstimatedLatency(ms)	N/A	Trials	5528
ElapsedTime(s)	5163	EstimatedLatency(ms)	N/A	Trials	5592
ElapsedTime(s)	5298	EstimatedLatency(ms)	N/A	Trials	5656
ElapsedTime(s)	5346	EstimatedLatency(ms)	N/A	Trials	5720
ElapsedTime(s)	5384	EstimatedLatency(ms)	N/A	Trials	5784
ElapsedTime(s)	5425	EstimatedLatency(ms)	N/A	Trials	5848
ElapsedTime(s)	5473	EstimatedLatency(ms)	N/A	Trials	5912
ElapsedTime(s)	5515	EstimatedLatency(ms)	N/A	Trials	5976
ElapsedTime(s)	5636	EstimatedLatency(ms)	N/A	Trials	6040
ElapsedTime(s)	5677	EstimatedLatency(ms)	N/A	Trials	6104
ElapsedTime(s)	5725	EstimatedLatency(ms)	N/A	Trials	6168
ElapsedTime(s)	5771	EstimatedLatency(ms)	N/A	Trials	6232
ElapsedTime(s)	5829	EstimatedLatency(ms)	N/A	Trials	6296
ElapsedTime(s)	5887	EstimatedLatency(ms)	N/A	Trials	6360
ElapsedTime(s)	5928	EstimatedLatency(ms)	N/A	Trials	6424
ElapsedTime(s)	6066	EstimatedLatency(ms)	N/A	Trials	6488
ElapsedTime(s)	6105	EstimatedLatency(ms)	N/A	Trials	6552
ElapsedTime(s)	6154	EstimatedLatency(ms)	N/A	Trials	6616
ElapsedTime(s)	6193	EstimatedLatency(ms)	N/A	Trials	6680
ElapsedTime(s)	6249	EstimatedLatency(ms)	N/A	Trials	6744
ElapsedTime(s)	6291	EstimatedLatency(ms)	N/A	Trials	6808
ElapsedTime(s)	6348	EstimatedLatency(ms)	N/A	Trials	6872
ElapsedTime(s)	6404	EstimatedLatency(ms)	N/A	Trials	6936
ElapsedTime(s)	6529	EstimatedLatency(ms)	N/A	Trials	7000
ElapsedTime(s)	6568	EstimatedLatency(ms)	N/A	Trials	7064
ElapsedTime(s)	6608	EstimatedLatency(ms)	N/A	Trials	7128
ElapsedTime(s)	6743	EstimatedLatency(ms)	N/A	Trials	7192
ElapsedTime(s)	6804	EstimatedLatency(ms)	N/A	Trials	7256
ElapsedTime(s)	6858	EstimatedLatency(ms)	N/A	Trials	7320
ElapsedTime(s)	6895	EstimatedLatency(ms)	N/A	Trials	7384
ElapsedTime(s)	6950	EstimatedLatency(ms)	N/A	Trials	7448
ElapsedTime(s)	7008	EstimatedLatency(ms)	N/A	Trials	7512
ElapsedTime(s)	7048	EstimatedLatency(ms)	N/A	Trials	7576
ElapsedTime(s)	7090	EstimatedLatency(ms)	N/A	Trials	7640
ElapsedTime(s)	7228	EstimatedLatency(ms)	N/A	Trials	7704
ElapsedTime(s)	7278	EstimatedLatency(ms)	N/A	Trials	7768
ElapsedTime(s)	7399	EstimatedLatency(ms)	N/A	Trials	7832
ElapsedTime(s)	7459	EstimatedLatency(ms)	N/A	Trials	7896
ElapsedTime(s)	7509	EstimatedLatency(ms)	N/A	Trials	7960
ElapsedTime(s)	7548	EstimatedLatency(ms)	N/A	Trials	8024
ElapsedTime(s)	7588	EstimatedLatency(ms)	N/A	Trials	8088
ElapsedTime(s)	7628	EstimatedLatency(ms)	N/A	Trials	8152
ElapsedTime(s)	7685	EstimatedLatency(ms)	N/A	Trials	8216
ElapsedTime(s)	7724	EstimatedLatency(ms)	N/A	Trials	8280
ElapsedTime(s)	7781	EstimatedLatency(ms)	N/A	Trials	8344
ElapsedTime(s)	7822	EstimatedLatency(ms)	N/A	Trials	8408
ElapsedTime(s)	7881	EstimatedLatency(ms)	N/A	Trials	8472
ElapsedTime(s)	7923	EstimatedLatency(ms)	N/A	Trials	8536
ElapsedTime(s)	7962	EstimatedLatency(ms)	N/A	Trials	8600
ElapsedTime(s)	8001	EstimatedLatency(ms)	N/A	Trials	8664
ElapsedTime(s)	8043	EstimatedLatency(ms)	N/A	Trials	8728
ElapsedTime(s)	8089	EstimatedLatency(ms)	N/A	Trials	8792
ElapsedTime(s)	8128	EstimatedLatency(ms)	N/A	Trials	8856
ElapsedTime(s)	8189	EstimatedLatency(ms)	N/A	Trials	8920
ElapsedTime(s)	8245	EstimatedLatency(ms)	N/A	Trials	8984
