ElapsedTime(s)	77	EstimatedLatency(ms)	N/A	Trials	64
ElapsedTime(s)	135	EstimatedLatency(ms)	N/A	Trials	128
ElapsedTime(s)	174	EstimatedLatency(ms)	N/A	Trials	192
ElapsedTime(s)	212	EstimatedLatency(ms)	N/A	Trials	256
ElapsedTime(s)	231	EstimatedLatency(ms)	N/A	Trials	320
ElapsedTime(s)	273	EstimatedLatency(ms)	N/A	Trials	384
ElapsedTime(s)	329	EstimatedLatency(ms)	N/A	Trials	448
ElapsedTime(s)	369	EstimatedLatency(ms)	N/A	Trials	512
ElapsedTime(s)	418	EstimatedLatency(ms)	N/A	Trials	576
ElapsedTime(s)	462	EstimatedLatency(ms)	N/A	Trials	640
ElapsedTime(s)	505	EstimatedLatency(ms)	N/A	Trials	704
ElapsedTime(s)	564	EstimatedLatency(ms)	N/A	Trials	768
ElapsedTime(s)	609	EstimatedLatency(ms)	N/A	Trials	832
ElapsedTime(s)	652	EstimatedLatency(ms)	N/A	Trials	896
ElapsedTime(s)	710	EstimatedLatency(ms)	N/A	Trials	960
ElapsedTime(s)	749	EstimatedLatency(ms)	N/A	Trials	1024
ElapsedTime(s)	871	EstimatedLatency(ms)	N/A	Trials	1088
ElapsedTime(s)	924	EstimatedLatency(ms)	N/A	Trials	1152
ElapsedTime(s)	939	EstimatedLatency(ms)	N/A	Trials	1176
ElapsedTime(s)	1011	EstimatedLatency(ms)	N/A	Trials	1240
ElapsedTime(s)	1059	EstimatedLatency(ms)	N/A	Trials	1304
ElapsedTime(s)	1095	EstimatedLatency(ms)	N/A	Trials	1368
ElapsedTime(s)	1138	EstimatedLatency(ms)	N/A	Trials	1432
ElapsedTime(s)	1168	EstimatedLatency(ms)	N/A	Trials	1496
ElapsedTime(s)	1277	EstimatedLatency(ms)	N/A	Trials	1560
ElapsedTime(s)	1317	EstimatedLatency(ms)	N/A	Trials	1624
ElapsedTime(s)	1375	EstimatedLatency(ms)	N/A	Trials	1688
ElapsedTime(s)	1438	EstimatedLatency(ms)	N/A	Trials	1752
ElapsedTime(s)	1478	EstimatedLatency(ms)	N/A	Trials	1816
ElapsedTime(s)	1621	EstimatedLatency(ms)	N/A	Trials	1880
ElapsedTime(s)	1670	EstimatedLatency(ms)	N/A	Trials	1944
ElapsedTime(s)	1730	EstimatedLatency(ms)	N/A	Trials	2008
ElapsedTime(s)	1779	EstimatedLatency(ms)	N/A	Trials	2072
ElapsedTime(s)	1820	EstimatedLatency(ms)	N/A	Trials	2136
ElapsedTime(s)	1875	EstimatedLatency(ms)	N/A	Trials	2200
ElapsedTime(s)	1986	EstimatedLatency(ms)	N/A	Trials	2264
ElapsedTime(s)	2036	EstimatedLatency(ms)	N/A	Trials	2328
ElapsedTime(s)	2084	EstimatedLatency(ms)	N/A	Trials	2392
ElapsedTime(s)	2125	EstimatedLatency(ms)	N/A	Trials	2456
ElapsedTime(s)	2263	EstimatedLatency(ms)	N/A	Trials	2520
ElapsedTime(s)	2319	EstimatedLatency(ms)	N/A	Trials	2584
ElapsedTime(s)	2399	EstimatedLatency(ms)	N/A	Trials	2648
ElapsedTime(s)	2462	EstimatedLatency(ms)	N/A	Trials	2712
ElapsedTime(s)	2509	EstimatedLatency(ms)	N/A	Trials	2776
ElapsedTime(s)	2578	EstimatedLatency(ms)	N/A	Trials	2840
ElapsedTime(s)	2636	EstimatedLatency(ms)	N/A	Trials	2904
ElapsedTime(s)	2698	EstimatedLatency(ms)	N/A	Trials	2968
ElapsedTime(s)	2758	EstimatedLatency(ms)	N/A	Trials	3032
ElapsedTime(s)	2803	EstimatedLatency(ms)	N/A	Trials	3096
ElapsedTime(s)	2844	EstimatedLatency(ms)	N/A	Trials	3160
ElapsedTime(s)	2896	EstimatedLatency(ms)	N/A	Trials	3224
ElapsedTime(s)	2945	EstimatedLatency(ms)	N/A	Trials	3288
ElapsedTime(s)	3008	EstimatedLatency(ms)	N/A	Trials	3352
ElapsedTime(s)	3071	EstimatedLatency(ms)	N/A	Trials	3416
ElapsedTime(s)	3127	EstimatedLatency(ms)	N/A	Trials	3480
ElapsedTime(s)	3190	EstimatedLatency(ms)	N/A	Trials	3544
ElapsedTime(s)	3241	EstimatedLatency(ms)	N/A	Trials	3608
ElapsedTime(s)	3395	EstimatedLatency(ms)	N/A	Trials	3672
ElapsedTime(s)	3461	EstimatedLatency(ms)	N/A	Trials	3736
ElapsedTime(s)	3505	EstimatedLatency(ms)	N/A	Trials	3800
ElapsedTime(s)	3584	EstimatedLatency(ms)	N/A	Trials	3864
ElapsedTime(s)	3627	EstimatedLatency(ms)	N/A	Trials	3928
ElapsedTime(s)	3751	EstimatedLatency(ms)	N/A	Trials	3992
ElapsedTime(s)	3809	EstimatedLatency(ms)	N/A	Trials	4056
ElapsedTime(s)	3859	EstimatedLatency(ms)	N/A	Trials	4120
ElapsedTime(s)	3930	EstimatedLatency(ms)	N/A	Trials	4184
ElapsedTime(s)	4056	EstimatedLatency(ms)	N/A	Trials	4248
ElapsedTime(s)	4095	EstimatedLatency(ms)	N/A	Trials	4312
ElapsedTime(s)	4186	EstimatedLatency(ms)	N/A	Trials	4376
ElapsedTime(s)	4282	EstimatedLatency(ms)	N/A	Trials	4440
ElapsedTime(s)	4361	EstimatedLatency(ms)	N/A	Trials	4504
ElapsedTime(s)	4432	EstimatedLatency(ms)	N/A	Trials	4568
ElapsedTime(s)	4516	EstimatedLatency(ms)	N/A	Trials	4632
ElapsedTime(s)	4585	EstimatedLatency(ms)	N/A	Trials	4696
ElapsedTime(s)	4712	EstimatedLatency(ms)	N/A	Trials	4760
ElapsedTime(s)	4776	EstimatedLatency(ms)	N/A	Trials	4824
ElapsedTime(s)	4864	EstimatedLatency(ms)	N/A	Trials	4888
ElapsedTime(s)	4930	EstimatedLatency(ms)	N/A	Trials	4952
ElapsedTime(s)	4985	EstimatedLatency(ms)	N/A	Trials	5016
ElapsedTime(s)	5044	EstimatedLatency(ms)	N/A	Trials	5080
ElapsedTime(s)	5087	EstimatedLatency(ms)	N/A	Trials	5144
ElapsedTime(s)	5222	EstimatedLatency(ms)	N/A	Trials	5208
ElapsedTime(s)	5279	EstimatedLatency(ms)	N/A	Trials	5272
ElapsedTime(s)	5344	EstimatedLatency(ms)	N/A	Trials	5336
ElapsedTime(s)	5408	EstimatedLatency(ms)	N/A	Trials	5400
ElapsedTime(s)	5479	EstimatedLatency(ms)	N/A	Trials	5464
ElapsedTime(s)	5556	EstimatedLatency(ms)	N/A	Trials	5528
ElapsedTime(s)	5636	EstimatedLatency(ms)	N/A	Trials	5592
ElapsedTime(s)	5719	EstimatedLatency(ms)	N/A	Trials	5656
ElapsedTime(s)	5799	EstimatedLatency(ms)	N/A	Trials	5720
ElapsedTime(s)	5881	EstimatedLatency(ms)	N/A	Trials	5784
ElapsedTime(s)	5970	EstimatedLatency(ms)	N/A	Trials	5848
ElapsedTime(s)	6047	EstimatedLatency(ms)	N/A	Trials	5912
ElapsedTime(s)	6179	EstimatedLatency(ms)	N/A	Trials	5976
ElapsedTime(s)	6220	EstimatedLatency(ms)	N/A	Trials	6040
ElapsedTime(s)	6278	EstimatedLatency(ms)	N/A	Trials	6104
ElapsedTime(s)	6336	EstimatedLatency(ms)	N/A	Trials	6168
ElapsedTime(s)	6376	EstimatedLatency(ms)	N/A	Trials	6232
ElapsedTime(s)	6432	EstimatedLatency(ms)	N/A	Trials	6296
ElapsedTime(s)	6471	EstimatedLatency(ms)	N/A	Trials	6360
ElapsedTime(s)	6516	EstimatedLatency(ms)	N/A	Trials	6424
ElapsedTime(s)	6557	EstimatedLatency(ms)	N/A	Trials	6488
ElapsedTime(s)	6684	EstimatedLatency(ms)	N/A	Trials	6552
ElapsedTime(s)	6743	EstimatedLatency(ms)	N/A	Trials	6616
ElapsedTime(s)	6864	EstimatedLatency(ms)	N/A	Trials	6680
ElapsedTime(s)	6908	EstimatedLatency(ms)	N/A	Trials	6744
