name,value
alexnet,1.0736489609555213
alexnet,1.8136310991201379
alexnet,1.9499998718481828
alexnet,1.849765119782431
alexnet,1.8747310823730985
densenet_121,2.2236118197825334
densenet_121,2.4410483082060863
densenet_121,2.4805738234772927
densenet_121,1.0427081943058059
densenet_121,2.266435172417911
densenet_121,2.244156747018958
densenet_121,0.7264242385711754
densenet_121,1.748646177652175
densenet_121,4.3560581060395025
densenet_121,0.9322171627025643
densenet_121,2.111642115861334
densenet_121,2.7681499434255885
densenet_121,1.6560013973866878
densenet_121,2.5843093184223096
densenet_121,1.9844129432398623
densenet_121,2.1978473667222516
densenet_121,1.6939616501098766
densenet_121,2.2658142098612433
densenet_121,3.1998439082267667
densenet_121,2.6289006724124446
densenet_121,2.136227752603409
densenet_121,2.3413147369676026
densenet_121,2.6214493447460256
densenet_121,1.1463640147507093
densenet_121,1.7963086715646515
densenet_121,2.961832142267842
densenet_121,1.8761865080666498
densenet_121,2.185951627667963
densenet_121,2.0003428791169156
densenet_121,2.0936685888205404
densenet_121,1.8044712106250098
densenet_121,2.2317823978140887
densenet_121,1.8281007253431698
densenet_121,2.056777340878416
densenet_121,2.448610831063825
densenet_121,1.8360698820280126
densenet_121,2.0403475865302796
densenet_121,2.345742832352015
densenet_121,1.925706107605156
densenet_121,2.4577477413276942
densenet_121,1.5592347723222955
densenet_121,3.3793130946343197
densenet_121,2.7507734550531877
densenet_121,3.2972521794864442
densenet_121,2.942970416921576
densenet_121,3.358302372693408
densenet_121,2.176693452601312
densenet_121,0.9590008876138103
densenet_121,2.4214895838451
densenet_121,3.4869833570020057
densenet_121,1.0096205104388405
densenet_121,1.9012396881391198
densenet_121,2.63526109125764
densenet_121,2.8482157346657746
densenet_121,1.8137416410518328
densenet_121,3.136259527289614
densenet_121,2.367094743114288
densenet_121,2.3474370675746314
densenet_121,1.1821525780328597
densenet_121,2.3739963140892213
densenet_121,2.1005280157330564
densenet_121,2.155677943118256
densenet_121,2.2002603072140516
densenet_121,2.828483606572457
densenet_121,2.5182191958851545
densenet_121,2.0422443942000275
googlenet,1.405497449854986
googlenet,1.7972021910023301
googlenet,1.4295205453711595
googlenet,2.4075446717422255
googlenet,2.4104250227982384
googlenet,2.239096156082068
googlenet,1.3624500097683012
googlenet,2.7445142569917844
googlenet,3.5473200724670204
googlenet,2.456540241192252
googlenet,1.2542861166974255
googlenet,2.592262079687201
googlenet,1.5505982584852802
googlenet,2.0611062808752916
googlenet,3.8118908754510077
googlenet,1.3120795978856798
googlenet,1.8267685914822231
googlenet,2.2221829106741593
googlenet,2.9696174760503777
googlenet,2.438140941788221
googlenet,1.694377368421823
googlenet,1.6739081338064867
googlenet,1.480703768616099
googlenet,2.454769158268049
googlenet,3.732211040482572
googlenet,1.8140086722481994
googlenet,1.8029935284318777
googlenet,2.120220910595511
googlenet,1.9423200786055235
googlenet,2.187146686209605
googlenet,4.010829727316948
googlenet,1.6279235332264357
googlenet,2.2328655534052606
googlenet,4.290112737858928
googlenet,3.4064600440641435
googlenet,2.295708182260758
googlenet,1.846630395609303
googlenet,5.432644357057151
googlenet,2.2277721500443652
googlenet,1.3525876451761123
googlenet,1.8697684870800215
googlenet,2.34894643951438
googlenet,2.9157737045831906
googlenet,1.4670681503781877
googlenet,3.113534241599144
googlenet,2.898345533829729
googlenet,1.697228372018227
googlenet,3.284414080152511
googlenet,3.271620379491978
googlenet,2.8620706654580905
googlenet,2.3472553627838897
inception_v3,2.6035316684790355
inception_v3,2.0400880480222963
inception_v3,2.2866587530026057
inception_v3,3.159406712581974
inception_v3,2.7316954666892728
inception_v3,1.7078649367249208
inception_v3,1.010944969124022
inception_v3,3.887030745811064
inception_v3,1.724696263316586
inception_v3,1.9587103806345374
inception_v3,3.0532800404691236
inception_v3,2.684532947649823
inception_v3,1.806638565162944
inception_v3,2.3323303097301817
inception_v3,2.6520520917008703
inception_v3,1.2176396931355113
inception_v3,1.5419921541470571
inception_v3,1.4585911413421828
inception_v3,2.1121900333922294
inception_v3,1.8706856444249926
inception_v3,0.8903831298129802
inception_v3,1.7362932845098724
inception_v3,2.1452512892845386
inception_v3,2.5002228083125058
inception_v3,2.4306723560367836
inception_v3,2.0910205952478442
inception_v3,1.0056029861936902
inception_v3,0.7452475288644843
inception_v3,2.307356275415741
inception_v3,2.2839352421516486
inception_v3,1.1672829048158262
inception_v3,3.5117410904749633
inception_v3,1.688967523930569
inception_v3,1.843487490775903
inception_v3,1.111083618464768
inception_v3,1.6750903808759692
inception_v3,2.6962741528804934
inception_v3,1.7374592914272518
inception_v3,2.296367811989001
inception_v3,2.1326175854006446
inception_v3,3.5035748837279916
inception_v3,2.854562766231301
inception_v3,1.351442925485919
mobilenet_v2,1.0018427916879593
mobilenet_v2,1.8776240904655688
mobilenet_v2,0.8645672501532117
mobilenet_v2,0.9085066338842376
mobilenet_v2,0.7300713280338879
mobilenet_v2,1.759559783500286
mobilenet_v2,3.4498336167348804
mobilenet_v2,2.0552707909130694
mobilenet_v2,1.986897347887683
mobilenet_v2,0.8910134146727523
mobilenet_v2,0.9577979106896084
mobilenet_v2,1.0420394380989113
mobilenet_v2,0.9469381444478512
mobilenet_v2,1.0565555676276628
mobilenet_v2,1.1836194569952352
mobilenet_v2,0.9289647140160392
mobilenet_v2,1.0870378727276877
mobilenet_v2,0.9793130590188033
mobilenet_v2,3.6933612873310224
mobilenet_v2,0.9992918764134692
mobilenet_v2,2.6725982307786
mobilenet_v2,0.8832741639868633
mobilenet_v2,0.9286958820507936
mobilenet_v2,1.04266120669021
mobilenet_v2,0.6572179154638368
mobilenet_v2,1.0665698892265605
mobilenet_v2,0.947352026267187
mobilenet_v2,0.9585293693848457
mobilenet_v2,0.9232590001494404
mobilenet_v2,0.8851681650506785
mobilenet_v3,2.786552296809885
mobilenet_v3,0.9675150447626372
mobilenet_v3,1.1266140138990712
mobilenet_v3,1.005409546236925
mobilenet_v3,0.9809575647561115
mobilenet_v3,1.6325333323074358
mobilenet_v3,0.5199918265889225
mobilenet_v3,1.0150515528547694
mobilenet_v3,0.8494023116385665
mobilenet_v3,0.9836469266835555
mobilenet_v3,1.0100651577455446
mobilenet_v3,0.968822717119401
mobilenet_v3,1.0467688596271256
mobilenet_v3,0.6912205281566627
