name,value
alexnet,1.1334802685279348
alexnet,2.6104017635482295
alexnet,2.932542193963922
alexnet,2.63760878758439
alexnet,2.5077264856285018
densenet_121,3.36052732034789
densenet_121,3.9300096969705285
densenet_121,3.842427566412855
densenet_121,0.9560992764390447
densenet_121,3.5958821363525453
densenet_121,3.349209286514149
densenet_121,0.6670582148966719
densenet_121,2.223525475979709
densenet_121,7.13757498904128
densenet_121,0.874066422871144
densenet_121,3.012100379306282
densenet_121,4.784799207621303
densenet_121,2.1133965866516267
densenet_121,3.77864731787405
densenet_121,2.841143591576756
densenet_121,2.9398424021548895
densenet_121,2.0798425642721403
densenet_121,3.5253667695741675
densenet_121,5.865327767133526
densenet_121,4.30259354280205
densenet_121,3.1427706483729603
densenet_121,3.812493708813399
densenet_121,4.536262707152669
densenet_121,0.9085860668386566
densenet_121,2.623549980629451
densenet_121,5.2180322049002585
densenet_121,2.6641539477050786
densenet_121,3.3912960077971026
densenet_121,3.039871901540845
densenet_121,3.1801002243852836
densenet_121,2.3663168384795035
densenet_121,3.5426646516385656
densenet_121,2.6728002911515616
densenet_121,2.842672987507169
densenet_121,3.6533504888479174
densenet_121,2.4207074537043165
densenet_121,2.934237949510176
densenet_121,3.8915393211910385
densenet_121,2.5820756172769475
densenet_121,3.678494291788561
densenet_121,2.0682421760032152
densenet_121,5.808313472526378
densenet_121,4.2123152187605015
densenet_121,5.011927613427282
densenet_121,5.159136832612954
densenet_121,5.632190383925818
densenet_121,3.30098168276719
densenet_121,0.9384312704157546
densenet_121,3.976547249891421
densenet_121,5.377540219469987
densenet_121,1.2355002030554516
densenet_121,2.758974127511131
densenet_121,4.586433650839005
densenet_121,4.9919161793456786
densenet_121,2.6193070092680837
densenet_121,5.842217574121175
densenet_121,2.960570983470593
densenet_121,2.7558000168634855
densenet_121,1.2130922023186692
densenet_121,3.9604239998748763
densenet_121,2.860482667217897
densenet_121,2.7548087785225532
densenet_121,3.497169828093542
densenet_121,5.311522975393912
densenet_121,4.372195850671262
densenet_121,3.1765083960579603
googlenet,1.8111973961325214
googlenet,2.380174733591618
googlenet,1.7906423457824525
googlenet,3.2304701775566356
googlenet,3.943629616522014
googlenet,3.515909711261079
googlenet,1.6695837639696918
googlenet,4.639667152523172
googlenet,6.174837399874611
googlenet,3.975465921456046
googlenet,1.6006469170268882
googlenet,4.0676945977128165
googlenet,2.062406657368445
googlenet,2.7455979018277348
googlenet,6.955908023970172
googlenet,1.6010477233039806
googlenet,2.8560866483417926
googlenet,3.4738627180142085
googlenet,3.0889180027471697
googlenet,4.073293962259503
googlenet,2.4011990926201583
googlenet,2.066065975708902
googlenet,1.7444096359898298
googlenet,2.670860975513626
googlenet,6.128368109375793
googlenet,2.492846877722777
googlenet,2.4367784548827016
googlenet,3.2483120945619475
googlenet,3.1528497908482627
googlenet,3.826495093305692
googlenet,7.090704614960576
googlenet,2.371708848551704
googlenet,3.590832037468889
googlenet,8.089789573259749
googlenet,6.618653242798321
googlenet,3.818105740487544
googlenet,2.376792106318552
googlenet,9.63504529110168
googlenet,3.2873984506393863
googlenet,1.6000782038260712
googlenet,2.875197160431239
googlenet,3.837817403967674
googlenet,4.494377698722118
googlenet,1.9467553875469827
googlenet,4.009045183319881
googlenet,4.360631039103945
googlenet,2.164616722948825
googlenet,4.970855041169861
googlenet,5.345213034780015
googlenet,4.868583953287728
googlenet,3.7465519367073608
inception_v3,3.774472997183244
inception_v3,3.025654627691994
inception_v3,3.5949958232562333
inception_v3,5.30509876892454
inception_v3,3.679497141592151
inception_v3,1.9209415867562027
inception_v3,1.0096695671566047
inception_v3,6.1317728273888115
inception_v3,2.3615466169255046
inception_v3,2.6866466567002076
inception_v3,4.7774910678164
inception_v3,4.008960130629881
inception_v3,2.4822682809028453
inception_v3,3.7637381078026504
inception_v3,3.479159468692285
inception_v3,1.3106434853650595
inception_v3,1.7741526499491986
inception_v3,1.7421538551619171
inception_v3,3.111939465437421
inception_v3,2.461068293465213
inception_v3,0.8335711173245134
inception_v3,2.150376951327132
inception_v3,3.427397086763662
inception_v3,3.4543302296348477
inception_v3,2.779927368707209
inception_v3,2.7314634333872343
inception_v3,0.9257605784462465
inception_v3,0.6181804768430476
inception_v3,2.810634087203991
inception_v3,3.1559004212918316
inception_v3,1.5162887294818037
inception_v3,4.8156894710497795
inception_v3,2.087274396210056
inception_v3,1.7682892541327853
inception_v3,1.087982400059724
inception_v3,2.1117044550669894
inception_v3,3.757516535825987
inception_v3,2.3087101689205647
inception_v3,3.325654426298913
inception_v3,2.962358288022144
inception_v3,5.9406251371962435
inception_v3,4.210600778332777
inception_v3,1.7231240021329415
mobilenet_v2,0.9713576967308584
mobilenet_v2,2.5505333842899387
mobilenet_v2,0.9880371542934044
mobilenet_v2,0.9363536227424161
mobilenet_v2,0.601422987563748
mobilenet_v2,2.202600050470799
mobilenet_v2,5.5305320872964225
mobilenet_v2,2.954634589509047
mobilenet_v2,2.3483243745327314
mobilenet_v2,0.8548734532300576
mobilenet_v2,0.9554899351918272
mobilenet_v2,1.053685972725444
mobilenet_v2,0.9927538912229479
mobilenet_v2,1.1172904491962825
mobilenet_v2,1.0974133305585463
mobilenet_v2,0.753499323351678
mobilenet_v2,1.0136254431284182
mobilenet_v2,0.8745348520834899
mobilenet_v2,3.5093941570107123
mobilenet_v2,0.9443651969856737
mobilenet_v2,4.441689811892973
mobilenet_v2,0.9023059441095761
mobilenet_v2,0.810700364444584
mobilenet_v2,1.1082207184685768
mobilenet_v2,0.6464417168261862
mobilenet_v2,1.0629924434040101
mobilenet_v2,1.028657478198063
mobilenet_v2,1.0419107368030327
mobilenet_v2,0.9351324753586949
mobilenet_v2,0.8391273913932016
mobilenet_v3,4.4633475649390455
mobilenet_v3,0.9356273524035195
mobilenet_v3,0.8579686868779366
mobilenet_v3,1.192584898618091
mobilenet_v3,0.9284179906739312
mobilenet_v3,1.7355323395634499
mobilenet_v3,0.49301490823415084
