iteration,value,desvio,tipo
0,43.73426708607733,5.465668631563847,TGC
1,98.88190870911104,10.942269653320675,TGC
2,157.50717726015776,25.086181519179604,TGC
3,190.59114764605877,25.438018956701956,TGC
4,234.90138135954547,28.455578369312537,TGC
5,277.04723610685204,29.372571071398113,TGC
6,316.9966487495695,32.14218607327021,TGC
7,350.61242658546723,32.62346646599431,TGC
8,387.62598381687224,33.72481219627125,TGC
9,426.3308125671738,34.45215877343625,TGC
10,464.42586989219683,35.40261715199113,TGC
11,510.3937806070522,36.9956110634382,TGC
12,553.1675517136175,38.33325505691171,TGC
13,603.7718568200218,40.340999444507005,TGC
14,646.4972152175208,41.93983788505565,TGC
15,697.9329394528747,44.304753380894894,TGC
16,734.8382127105406,45.38043496919297,TGC
17,776.6738216933156,47.04243829365029,TGC
18,825.6372983254972,49.51822483396228,TGC
19,871.9586247456666,51.27743559810332,TGC
20,919.1925488082328,53.270922102004384,TGC
21,961.1325606368495,54.854078625045055,TGC
22,1004.4373352874886,56.29345021660349,TGC
23,1041.756698718697,57.74510236951935,TGC
24,1080.1011777077492,59.15370453330128,TGC
25,1126.404169919818,61.74941124077343,TGC
26,1162.9841186121432,63.04065089702078,TGC
27,1199.2153089327696,64.58897243018838,TGC
28,1241.3825052824163,66.70798948637996,TGC
29,1284.817330189312,68.4765550141191,TGC
30,1324.658045779344,69.77194605502909,TGC
31,1368.3687926154707,71.60603901258818,TGC
32,1402.7335100814553,72.75747091199985,TGC
33,1459.7363019264828,77.80063884756326,TGC
34,1493.656167661397,78.8327874310559,TGC
35,1538.5885067378458,80.54566150309788,TGC
36,1586.103744123158,82.80525273842768,TGC
37,1621.698539080814,84.50117883752597,TGC
38,1663.6851937601311,85.86630777199632,TGC
39,1736.2574440461367,94.11167224721315,TGC
40,1782.6747193943327,96.50104530225141,TGC
41,1821.5884939045575,97.7340875423819,TGC
42,1867.0475020751599,100.123833693959,TGC
43,1921.477561307697,103.57247614933242,TGC
44,1965.4930249183467,104.73798399823797,TGC
45,2008.6899964119975,106.26121446430604,TGC
46,2085.36030179539,112.96512620903972,TGC
47,2129.6527117349524,115.08418283904524,TGC
48,2172.113294611346,116.55005296945274,TGC
49,2216.9884152330196,118.14822618909234,TGC
50,2276.224292345957,122.3118395834315,TGC
51,2312.165477856584,123.446009010312,TGC
52,2356.4206377223545,125.38795966920357,TGC
53,2398.109700339604,126.86775372021827,TGC
54,2432.3430395321147,128.2178963214178,TGC
55,2469.5979406248834,129.0276896201409,TGC
56,2520.32831583371,130.8621859811009,TGC
57,2559.883672980071,132.07160450498165,TGC
58,2641.9990320839543,144.8780306108195,TGC
59,2707.174954113837,153.64320389449793,TGC
60,2744.5166859389897,155.03705910702493,TGC
61,2773.14989747375,156.12878532468028,TGC
62,2807.284116098566,157.74872985891648,TGC
63,2837.6920538258364,159.07477472273197,TGC
64,2892.395833448206,162.58141690775113,TGC
65,2950.221286852611,169.06491591993353,TGC
66,2991.9213555234373,170.33138046693657,TGC
67,3040.6037016945893,173.7787863863642,TGC
68,3081.903473052344,175.60243997511034,TGC
69,3135.2164605578264,179.62413066509015,TGC
70,3201.5656188759285,184.48997578380707,TGC
71,3285.8845586215916,195.06998793536346,TGC
72,3322.2930337765906,196.25899104231982,TGC
73,3410.025658454367,211.01269586481135,TGC
74,3451.1826539171952,211.94867250771128,TGC
75,3493.845628203921,214.13742907503703,TGC
76,3537.8165012382583,216.2025577572638,TGC
77,3583.4973592614983,218.7810513168489,TGC
78,3618.9099926843314,220.08107211040996,TGC
79,3662.4426298821445,222.36868616322414,TGC
80,3711.2964367309337,224.15596434305726,TGC
81,3756.847303780552,226.12520621284546,TGC
82,3842.6759992943066,234.72978899743725,TGC
83,3884.3187218277267,237.29547532175624,TGC
84,3941.3962199457364,239.89468956188568,TGC
85,4002.738405529493,242.52439499710027,TGC
86,4053.350866127772,245.389332201624,TGC
87,4087.471645711979,246.6782722477233,TGC
88,4132.177613398113,250.19733725156647,TGC
89,4181.580565149182,253.73733146042522,TGC
90,4225.619677549328,256.0423426725001,TGC
91,4266.761348569569,258.02142972787055,TGC
92,4321.079163183136,261.34513392867893,TGC
93,4379.502015773498,269.67285436523275,TGC
94,4419.918701608112,271.2270689615132,TGC
95,4481.329341989364,277.010184051482,TGC
96,4525.787909595036,278.29067862867237,TGC
97,4583.663657908353,280.6132912229767,TGC
98,4630.86375924138,282.62953268285384,TGC
99,4670.128106638719,284.3052809312127,TGC
100,4710.199860082997,285.5333342499871,TGC
101,4751.620686956986,287.5555879275819,TGC
102,4805.663160575054,291.46072104513354,TGC
103,4856.761375499896,292.9723025390327,TGC
104,4903.630829552886,295.2165524515543,TGC
105,4946.973623115096,296.69331808773103,TGC
106,4983.484259132102,297.83797277255866,TGC
107,5028.414051274125,299.5986917889583,TGC
108,5065.5545545054365,300.88401229386074,TGC
109,5119.872052022891,302.83987760195237,TGC
110,5154.91155976726,303.8240758107617,TGC
111,5192.926728992717,305.03832359935546,TGC
112,5228.127724102465,306.43856567710014,TGC
113,5273.632684266866,308.79467714692345,TGC
114,5313.6513372023555,310.73491372062637,TGC
115,5349.425476357874,311.7499715608314,TGC
116,5394.112582940137,313.87416358673744,TGC
117,5446.224108513853,316.4921110209599,TGC
118,5492.118036625013,317.5420111009641,TGC
119,5536.473712819923,319.5758515101026,TGC
120,5575.577522448474,321.3785186325257,TGC
121,5618.28158990545,323.10106497594444,TGC
122,5658.954623874042,324.47345800774025,TGC
123,5693.008601743373,325.4127529645459,TGC
124,5733.939590868429,327.1774940628231,TGC
125,5764.295957587396,328.2747827985073,TGC
126,5803.396501545588,331.4307651568555,TGC
127,5843.230034020151,333.53626223113406,TGC
128,5861.163243474589,333.9466299945953,TGC
129,5873.994570154829,334.087179316784,TGC
130,5886.636232279101,334.2078081261464,TGC
131,5899.377746006606,334.3612860002266,TGC
