iteration,value,desvio,tipo
0,0,0.0,origin
1,0.0023538242846153847,0.0007398620237219841,origin
2,0.005218405428205128,0.0010909879353736645,origin
3,0.008253547546153846,0.001711959892502796,origin
4,0.011210412194871795,0.0020469270863886697,origin
5,0.014317278251282052,0.002590878658062462,origin
6,0.016726591287179488,0.002671282392334163,origin
7,0.020981334525641025,0.0033734076831523213,origin
8,0.023660987366666667,0.003377531107761666,origin
9,0.025466008894871793,0.0034213767564895345,origin
10,0.027837230279487177,0.003516027846973012,origin
11,0.029938394405128205,0.0035461023102695195,origin
12,0.03180814934871795,0.003542141632685342,origin
13,0.03531457923846154,0.004463609685767451,origin
14,0.03800107859487179,0.004582853199462328,origin
15,0.043390886135897436,0.005050783653187131,origin
16,0.04663380359230769,0.005211290420879599,origin
17,0.049584222517948716,0.005390220680264935,origin
18,0.05365705904358974,0.00577033706313653,origin
19,0.056289530748717946,0.005961778995719156,origin
20,0.05861924734615385,0.006072216904932015,origin
21,0.06103424493846154,0.006569742693344601,origin
22,0.06396169624871795,0.006665592147155581,origin
23,0.06552660774102564,0.006782689499635544,origin
24,0.07039478707435898,0.0074383472765250395,origin
25,0.07342900417179488,0.007674788432043801,origin
26,0.07643272897179487,0.007998335907925787,origin
27,0.07931171052820513,0.008175202826817827,origin
28,0.08437913902051282,0.008766830965538132,origin
29,0.08613724558974359,0.00890700963981147,origin
30,0.0886805384923077,0.009056085954063415,origin
31,0.09068870593076923,0.009106429143383046,origin
32,0.09421209637435898,0.00952665288167529,origin
33,0.09660911876666667,0.00964015423030666,origin
34,0.10151525578974359,0.010082732034644862,origin
35,0.10316795074615384,0.010185885490344717,origin
36,0.10557794549230769,0.010272392328303672,origin
37,0.10768262289230769,0.010359752956915602,origin
38,0.11017008935128204,0.010737884011753686,origin
39,0.11216115145128205,0.010782720273764224,origin
40,0.1161779543025641,0.011774190579087802,origin
41,0.11780535516410257,0.011951197084020055,origin
42,0.12057516758974358,0.01211984094624907,origin
43,0.12601662047692308,0.012610308528314153,origin
44,0.13237457967435898,0.013719597336799361,origin
45,0.1345111753051282,0.013818769602067509,origin
46,0.13863869384102565,0.014353199066253843,origin
47,0.14442347246666667,0.01482816771163859,origin
48,0.14559596994871796,0.014900228872593435,origin
49,0.14777113267179487,0.01506802734774608,origin
50,0.15011350533333334,0.015433251766957347,origin
51,0.1526476923025641,0.015750025225254403,origin
52,0.1560958521025641,0.01595725602219387,origin
53,0.16335894898461537,0.01773416675930108,origin
54,0.16482205995384613,0.017776050938469533,origin
55,0.16710351537435897,0.0180809408026222,origin
56,0.16974485554615384,0.018220782457155544,origin
57,0.17186157316153847,0.018444496255366104,origin
58,0.17395676054358974,0.0186190964466523,origin
59,0.1763956967846154,0.01886343609756463,origin
60,0.18093960773333334,0.019556142083118393,origin
61,0.18337155391025642,0.019889752574532044,origin
62,0.18497178256153846,0.01999873612298832,origin
63,0.18733300519487178,0.02032531274589035,origin
64,0.18902398958205127,0.020402008010788217,origin
65,0.1911398308846154,0.020498724073704944,origin
66,0.19380145936666665,0.020726666434857113,origin
67,0.19952441003076923,0.021400685568851087,origin
68,0.20216792607179487,0.021683292684884108,origin
69,0.20410409596666665,0.021816379543942586,origin
70,0.2060937126871795,0.022005414940270758,origin
71,0.20960068766923076,0.02264970853755884,origin
72,0.2134959179102564,0.023173870363021917,origin
73,0.21893498505128203,0.024278871425603695,origin
74,0.22431038078974358,0.02463979947393662,origin
75,0.22711948034358972,0.024753417901335863,origin
76,0.2301242856282051,0.02505319666934026,origin
77,0.2320567264282051,0.025118435471335306,origin
78,0.23391438578461538,0.02521927832680646,origin
79,0.2367204272974359,0.025354444547623155,origin
80,0.23863718756666666,0.02549680645307316,origin
81,0.24044704226153846,0.025639309503639438,origin
82,0.24405899417692306,0.025988798664199605,origin
83,0.24874232268461538,0.0264438436265991,origin
84,0.25425101986666665,0.027889140443547945,origin
85,0.25743294298205127,0.028128881608379605,origin
86,0.26081529607435894,0.028239835249331553,origin
87,0.26230888680769227,0.028319681932429362,origin
88,0.2653317450358974,0.028699457993209648,origin
89,0.2674187383846154,0.028831598146521833,origin
90,0.2708922819948718,0.029031674775583247,origin
91,0.27383820524871794,0.02937127534607034,origin
92,0.2781321778128205,0.02963817275433146,origin
93,0.2796387531333333,0.029710428388682892,origin
94,0.2828216955307692,0.029627748904257078,origin
95,0.286917192425641,0.030165950684269107,origin
96,0.28847889207435895,0.030241271225128034,origin
97,0.2909126981025641,0.030324856350256637,origin
98,0.29298196387692305,0.030490289075058092,origin
99,0.2968479528717949,0.030883548600130834,origin
100,0.2986256996974359,0.030997943304331612,origin
101,0.3005273521794872,0.031118979267328577,origin
102,0.3022724692871795,0.03123845439898341,origin
103,0.30536276479999996,0.0318013151509418,origin
104,0.3088648966974359,0.0321316393459538,origin
105,0.31078280157435895,0.03227832735515565,origin
106,0.31249684561025637,0.03237437076114125,origin
