ElapsedTime(s)	81	EstimatedLatency(ms)	N/A	Trials	64
ElapsedTime(s)	121	EstimatedLatency(ms)	N/A	Trials	128
ElapsedTime(s)	169	EstimatedLatency(ms)	N/A	Trials	192
ElapsedTime(s)	238	EstimatedLatency(ms)	N/A	Trials	256
ElapsedTime(s)	316	EstimatedLatency(ms)	N/A	Trials	320
ElapsedTime(s)	366	EstimatedLatency(ms)	N/A	Trials	384
ElapsedTime(s)	400	EstimatedLatency(ms)	N/A	Trials	448
ElapsedTime(s)	448	EstimatedLatency(ms)	N/A	Trials	512
ElapsedTime(s)	472	EstimatedLatency(ms)	N/A	Trials	576
ElapsedTime(s)	537	EstimatedLatency(ms)	N/A	Trials	640
ElapsedTime(s)	576	EstimatedLatency(ms)	N/A	Trials	704
ElapsedTime(s)	637	EstimatedLatency(ms)	N/A	Trials	768
ElapsedTime(s)	670	EstimatedLatency(ms)	N/A	Trials	832
ElapsedTime(s)	722	EstimatedLatency(ms)	N/A	Trials	896
ElapsedTime(s)	752	EstimatedLatency(ms)	N/A	Trials	920
ElapsedTime(s)	802	EstimatedLatency(ms)	N/A	Trials	984
ElapsedTime(s)	877	EstimatedLatency(ms)	N/A	Trials	1048
ElapsedTime(s)	913	EstimatedLatency(ms)	N/A	Trials	1112
ElapsedTime(s)	969	EstimatedLatency(ms)	N/A	Trials	1176
ElapsedTime(s)	1022	EstimatedLatency(ms)	N/A	Trials	1240
ElapsedTime(s)	1052	EstimatedLatency(ms)	N/A	Trials	1264
ElapsedTime(s)	1100	EstimatedLatency(ms)	N/A	Trials	1328
ElapsedTime(s)	1149	EstimatedLatency(ms)	N/A	Trials	1392
ElapsedTime(s)	1212	EstimatedLatency(ms)	N/A	Trials	1456
ElapsedTime(s)	1254	EstimatedLatency(ms)	N/A	Trials	1520
ElapsedTime(s)	1314	EstimatedLatency(ms)	N/A	Trials	1584
ElapsedTime(s)	1374	EstimatedLatency(ms)	N/A	Trials	1648
ElapsedTime(s)	1406	EstimatedLatency(ms)	N/A	Trials	1712
ElapsedTime(s)	1475	EstimatedLatency(ms)	N/A	Trials	1776
ElapsedTime(s)	1518	EstimatedLatency(ms)	N/A	Trials	1840
ElapsedTime(s)	1562	EstimatedLatency(ms)	N/A	Trials	1904
ElapsedTime(s)	1631	EstimatedLatency(ms)	N/A	Trials	1968
ElapsedTime(s)	1647	EstimatedLatency(ms)	N/A	Trials	1992
ElapsedTime(s)	1706	EstimatedLatency(ms)	N/A	Trials	2056
ElapsedTime(s)	1751	EstimatedLatency(ms)	N/A	Trials	2120
ElapsedTime(s)	1782	EstimatedLatency(ms)	N/A	Trials	2144
ElapsedTime(s)	1823	EstimatedLatency(ms)	N/A	Trials	2208
ElapsedTime(s)	1862	EstimatedLatency(ms)	N/A	Trials	2272
ElapsedTime(s)	1905	EstimatedLatency(ms)	N/A	Trials	2336
ElapsedTime(s)	1947	EstimatedLatency(ms)	N/A	Trials	2400
ElapsedTime(s)	1967	EstimatedLatency(ms)	N/A	Trials	2464
ElapsedTime(s)	2000	EstimatedLatency(ms)	N/A	Trials	2528
ElapsedTime(s)	2048	EstimatedLatency(ms)	N/A	Trials	2592
ElapsedTime(s)	2087	EstimatedLatency(ms)	N/A	Trials	2656
ElapsedTime(s)	2137	EstimatedLatency(ms)	N/A	Trials	2720
ElapsedTime(s)	2210	EstimatedLatency(ms)	N/A	Trials	2784
ElapsedTime(s)	2226	EstimatedLatency(ms)	N/A	Trials	2808
ElapsedTime(s)	2269	EstimatedLatency(ms)	N/A	Trials	2872
ElapsedTime(s)	2301	EstimatedLatency(ms)	N/A	Trials	2896
ElapsedTime(s)	2340	EstimatedLatency(ms)	N/A	Trials	2960
