iteration,value,desvio,tipo
0,6.672401259354822,1.6124395323684948,origin
1,3.4589787250860153,0.4852784668825322,origin
2,2.6499035647424707,0.30752145422401317,origin
3,2.331897990733951,0.20162675341338185,origin
4,2.2395189664335824,0.19275204623600553,origin
5,1.9710813849087445,0.11535788646444604,origin
6,1.833765577372558,0.09167727056495537,origin
7,1.7118416745270002,0.06376169755621496,origin
8,1.67564966034678,0.05928308803775355,origin
9,1.6650393947843043,0.05826379135756683,origin
10,1.6600835209099274,0.057859696541632775,origin
11,1.6361689145094311,0.058602572758440274,origin
12,1.5947069641112985,0.049085962149577674,origin
13,1.5464203015567217,0.040894514665308655,origin
14,1.5449717298603531,0.041086300586465764,origin
15,1.542350239941616,0.04070923275661141,origin
16,1.5371881963475647,0.04076891583141925,origin
17,1.5139804391803056,0.041277906467918214,origin
18,1.5006245846862942,0.03846502297520076,origin
19,1.4956533489961494,0.03853793648362637,origin
20,1.491688645959248,0.0370003057165387,origin
21,1.4865463795941767,0.036559474327561584,origin
22,1.4865463795941767,0.036559474327561584,origin
23,1.4794840416971542,0.03452860872246881,origin
24,1.4789208957777762,0.034405606588646324,origin
25,1.476881963965118,0.03430949704042649,origin
26,1.4737317170737032,0.03313721517502143,origin
27,1.4522879233439252,0.03076468405297909,origin
28,1.4489372764884267,0.03073067059305817,origin
29,1.4489372764884267,0.03073067059305817,origin
30,1.4380811873631298,0.030486655467102417,origin
31,1.4316173772959968,0.03000956355366566,origin
32,1.4173951227376107,0.029935476968512096,origin
33,1.4173951227376107,0.029935476968512096,origin
34,1.3958274183142811,0.02633229124842903,origin
35,1.3958274183142811,0.02633229124842903,origin
36,1.3958274183142811,0.02633229124842903,origin
37,1.3958274183142811,0.02633229124842903,origin
38,1.387457681627787,0.02505515864396362,origin
39,1.386184452352241,0.025291157662249476,origin
40,1.386184452352241,0.025291157662249476,origin
41,1.3782883463310935,0.02338028676094521,origin
42,1.3777445805715467,0.02342857231671531,origin
43,1.3777445805715467,0.02342857231671531,origin
44,1.3777445805715467,0.02342857231671531,origin
45,1.3777445805715467,0.02342857231671531,origin
46,1.3722749585002507,0.023183482790098082,origin
47,1.3722749585002507,0.023183482790098082,origin
48,1.3704114938841763,0.023042825381422757,origin
49,1.366619192384068,0.02360684124073812,origin
50,1.366619192384068,0.02360684124073812,origin
51,1.366619192384068,0.02360684124073812,origin
52,1.3597287875111859,0.02211200022114014,origin
53,1.3473529303873772,0.021087529800486508,origin
54,1.3473529303873772,0.021087529800486508,origin
55,1.3473529303873772,0.021087529800486508,origin
56,1.3473529303873772,0.021087529800486508,origin
57,1.3460079014695656,0.02089449627120137,origin
58,1.3456799052455588,0.020872493048772443,origin
59,1.3456799052455588,0.020872493048772443,origin
60,1.3427205547512007,0.02080143554990561,origin
61,1.3380132691794218,0.020943943408110673,origin
62,1.3380132691794218,0.020943943408110673,origin
63,1.3380132691794218,0.020943943408110673,origin
64,1.3356979640702324,0.020959653154969744,origin
65,1.33547958089483,0.020893346399816028,origin
66,1.3344697551864748,0.02097196628417864,origin
67,1.328455182558402,0.019582165058748092,origin
68,1.3274128174220947,0.019265097225442545,origin
69,1.3253440199062239,0.019175625033099802,origin
